path,file,column,min_1,min_diff_1,min_2,min_diff_1,min_3,max_1,max_diff_1,max_2,max_diff_1,max_3,avg,null
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,P_atm,1000.446472,0.093872,1000.540344,0.252991,1000.793335,1031.15332,0.028564,1031.124756,0.016846,1031.10791,1020.788356,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,_pCO2,-163.685192,0.2119063,-163.4732857,0.0621796,-163.4111061,45.40852767,2.47072724,42.93780043,3.95237317,38.98542726,-42.097639,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,WOCE QC flag,2,1,3,1,4,4,1,3,1,2,2.6,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,xCO2_equ,259.5372002,0.0619406,259.5991408,1.1400797,260.7392205,488.8540663,2.0465701,486.8074962,4.9232709,481.8842253,370.1187498,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,Lat,48.668186,0.001608,48.669794,0.00438,48.674174,50.619037,0.002528,50.616509,0.001114,50.615395,49.645508,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,xCO2_atm,393.0554706,0.3724754,393.427946,0.5870996,394.0150456,420.1925566,0.3108633,419.8816933,0.3770785,419.5046148,402.9306616,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,S_sea,-0.053695495,0.000183,-0.053512495,0.001867,-0.051645495,35.5888205,0.0016,35.5872205,0.011133,35.5760875,33.82212488,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,T_sea,7.920981366,0.032896378,7.953877744,0.015939657,7.969817401,11.51095244,0.00182752,11.50912492,0.00695477,11.50217015,10.20958123,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,fCO2_sw,255.2330641,0.0702088,255.3032729,0.970221,256.2734939,434.0713275,2.520845,431.5504825,0.2692284,431.2812541,357.373555,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,xH2O_equ,0.188091,0.00543,0.193521,0.000773,0.194294,3.803974,0.013302,3.790672,0.00116,3.789512,1.26735,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,pCO2_atm,385.9761704,0.0147826,385.990953,0.0007906,385.9917436,422.0238825,0.008783,422.0150995,0.0008765,422.014223,400.8588498,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,fCO2_atm,384.507856,0.0147878,384.5226438,0.0005533,384.5231971,420.3675232,0.0085628,420.3589604,0.0011449,420.3578155,399.3076309,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0512/,CEND_05_12.csv,_fCO2,-163.0385345,0.2108049,-162.8277296,0.062051,-162.7656786,45.2371737,2.46150708,42.77566662,3.93736914,38.83829748,-41.9340759,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,pCO2_sw,165.6669679,0.9636526,166.6306205,0.7048399,167.3354604,389.2750387,4.238637,385.0364017,0.6367392,384.3996625,336.4338632,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,Lon,-9.40027,0.000263,-9.400007,0.000595,-9.399412,1.846295,0.000577,1.845718,0.005891,1.839827,-7.53748,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,T_equ,9.443250705,0.033332532,9.476583237,0.00248484,9.479068077,13.64889134,0.12820206,13.52068928,0.23071927,13.28997001,11.31918252,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,DOY,128.9014583,0.0021181,128.9035764,0.0026736,128.90625,148.3548958,0.0026852,148.3522106,,,137.4992525,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,P_equilib,1000.287,0.029,1000.316,0.881,1001.197,1025.992,0.056,1025.936,0.029,1025.907,1014.869,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,Date/Time,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,P_atm,996.948914,0.196228,997.145142,1.029296,998.174438,1022.59729,0.03125,1022.56604,0.048462,1022.517578,1011.611951,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,_pCO2,-234.7761558,0.5638981,-234.2122577,1.8543572,-232.3579005,-5.056080534,4.258525384,-9.314605918,0.620125749,-9.934731667,-59.96153166,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,WOCE QC flag,2,1,3,1,4,4,1,3,1,2,3.3,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,xCO2_equ,171.087061,1.2001964,172.2872574,0.5276248,172.8148822,402.3717042,3.9457118,398.4259924,0.8371447,397.5888477,344.8532235,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,Lat,48.869802,0.000277,48.870079,0.000883,48.870962,52.398424,0.005994,52.39243,1.093605,51.298825,49.577328,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,xCO2_atm,395.05558,1.1194121,396.1749921,0.7567009,396.931693,421.9369271,0.417782,421.5191451,5.9948305,415.5243146,402.2643163,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,S_sea,0.250080693,0.025967,0.276047693,0.040533,0.316580693,35.58098069,0.00015,35.58083069,8.30E-05,35.58074769,35.12647868,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,T_sea,9.093151773,0.001062873,9.094214646,0.033030688,9.127245334,13.48973738,0.02564432,13.46409306,0.01459759,13.44949547,11.08087938,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,fCO2_sw,165.0403383,0.9596288,165.9999671,0.7027171,166.7026842,387.7707495,4.2230495,383.5477,0.6349348,382.9127652,335.1586677,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,xH2O_equ,2.586778,0.034324,2.621102,0.040656,2.661758,4.980208,0.057438,4.92277,0.040632,4.882138,3.541943,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,pCO2_atm,386.3580121,0.0171836,386.3751957,0.0309219,386.4061176,418.0871817,0.0093547,418.077827,0.0037486,418.0740784,396.3953949,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,fCO2_atm,384.8880383,0.0160687,384.904107,0.0299798,384.9340868,416.4927061,0.0098167,416.4828894,0.0049576,416.4779318,394.8928402,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0613/,CEND_06_13.csv,_fCO2,-233.887609,0.5616984,-233.3259106,1.8470478,-231.4788628,-5.036543059,4.242042194,-9.278585253,0.617712468,-9.896297721,-59.7341725,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,pCO2_sw,272.7329471,0.5131822,273.2461293,0.6795493,273.9256786,426.8153065,2.1675361,424.6477704,3.0889715,421.5587989,320.0955489,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,Lon,1.448799,0.003284,1.452083,0.000434,1.452517,3.26379,0.002726,3.261064,0.004446,3.256618,2.415399,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,T_equ,6.965016752,7.30E-05,6.96508979,0.017812433,6.982902223,9.328097564,0.079294362,9.248803202,0.015233295,9.233569907,7.632940177,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,DOY,100.5396065,0.002118,100.5417245,0.0027199,100.5444444,105.5111921,0.002118,105.5090741,,,103.0238765,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,P_equilib,980.3685,0.1564,980.5249,0.0853,980.6102,1006.429,0.199,1006.23,2.858,1003.372,995.6058,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,Date/Time,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,P_atm,979.859558,0.088074,979.947632,0.056946,980.004578,1006.278503,0.1109,1006.167603,0.290162,1005.877441,995.419678,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,_pCO2,-108.4459356,0.5883204,-107.8576152,0.3497585,-107.5078567,41.6126868,2.14913819,39.46354861,2.00198556,37.46156305,-69.0695585,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,WOCE QC flag,4,,,,,4,,,,,4,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,xCO2_equ,291.7536723,0.7396427,292.493315,0.1735972,292.6669122,463.7293691,0.5602677,463.1691014,5.8457538,457.3233476,338.5626906,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,Lat,52.754627,0.008903,52.76353,0.02964,52.79317,54.225616,3.20E-05,54.225584,3.00E-06,54.225581,53.935053,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,xCO2_atm,395.2729421,0.2317319,395.504674,0.1384474,395.6431214,408.8381917,1.3313054,407.5068863,0.2807734,407.2261129,400.1887822,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,S_sea,0.237754505,0.051533,0.289287505,0.2585,0.547787505,34.9132045,8.40E-05,34.9131205,5.00E-05,34.9130705,34.14928368,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,T_sea,6.351983137,0.003554234,6.355537371,0.000507035,6.356044406,8.787366101,0.115748659,8.671617442,0.181084285,8.490533157,6.970962486,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,fCO2_sw,271.6750364,0.511155,272.1861914,0.676993,272.8631844,425.1633811,2.1597708,423.0036103,3.0750242,419.9285861,318.8357012,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,xH2O_equ,0.122171,0.001269,0.12344,0.009565,0.133005,2.978586,0.074322,2.904264,0.01205,2.892214,0.886832,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,pCO2_atm,379.4288923,0.0006345,379.4295268,0.0013391,379.4308659,396.96755,0.0089178,396.9586322,0.0020942,396.956538,389.1651074,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,fCO2_atm,377.9520678,0.0010506,377.9531184,0.0011127,377.9542311,395.4009161,0.0088817,395.3920344,0.0020857,395.3899487,387.6331756,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0712/,CEND_07_12.csv,_fCO2,-108.025124,0.5913015,-107.4338225,0.3483339,-107.0854886,41.45153295,2.14087705,39.3106559,1.99405036,37.31660554,-68.79747435,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,pCO2_sw,307.3053814,13.5610845,320.8664659,0.5663159,321.4327818,457.5042969,0.5535417,456.9507552,0.1447474,456.8060078,395.5665528,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,Lon,0.98341,0.003093,0.986503,0.001513,0.988016,2.460685,3.10E-05,2.460654,0.000797,2.459857,1.717275,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,T_equ,7.913585132,0.022961833,7.936546965,0.01545964,7.952006605,9.494492311,8.37E-05,9.494408607,0.030708974,9.463699633,8.709230269,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,DOY,115.2958218,0.0021643,115.2979861,0.0021296,115.3001157,116.9146644,0.0021297,116.9125347,,,116.1059452,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,P_equilib,986.2261,0.4408,986.6669,0.1279,986.7948,997.6001,0.0427,997.5574,0.0853,997.4721,993.0335,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,Date/Time,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,P_atm,984.016724,0.12799,984.144714,0.417969,984.562683,997.358276,0.002685,997.355591,0.051209,997.304382,991.733379,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,_pCO2,-78.06784204,12.14321371,-65.92462833,1.97838372,-63.94624461,77.23001453,0.57289392,76.65712061,0.13615773,76.52096288,8.26209823,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,WOCE QC flag,2,1,3,1,4,4,1,3,1,2,2.2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,xCO2_equ,320.6688112,11.4345799,332.1033911,3.8547807,335.9581718,478.6469021,0.1197236,478.5271785,0.718794,477.8083845,411.3538704,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,Lat,51.518271,0.000891,51.519162,0.000725,51.519887,53.53425,0.000515,53.533735,0.002099,53.531636,52.219963,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,xCO2_atm,393.9122257,0.6084785,394.5207042,1.0616393,395.5823435,408.7973032,0.8703895,407.9269137,1.9788402,405.9480735,400.071517,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,S_sea,6.819732879,8.401733001,15.22146588,1.798217,17.01968288,34.97809888,0.070466,34.90763288,0.003417,34.90421588,32.98538466,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,T_sea,7.811324111,0.00091426,7.812238371,0.002131941,7.814370312,9.398192322,0.032592955,9.365599367,0.002131942,9.363467425,8.552931523,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,fCO2_sw,306.1355174,13.4954671,319.6309845,0.5771877,320.2081722,455.7548965,0.5527332,455.2021633,0.1427499,455.0594134,394.046425,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,xH2O_equ,0.06495,0.004125,0.069075,0.003768,0.072843,2.773962,0.042618,2.731344,0.014526,2.716818,0.825999,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,pCO2_atm,378.8235606,0.0188671,378.8424277,0.0021718,378.8445995,394.4709617,0.0115228,394.4594389,0.0062875,394.4531514,387.3044546,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,fCO2_atm,377.3798289,0.0185934,377.3984223,0.0022471,377.4006694,392.968262,0.0115372,392.9567248,0.0064302,392.9502946,385.8163419,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND07x12/,CEND_07x_12.csv,_fCO2,-77.7705263,12.09984056,-65.67068574,1.96816624,-63.7025195,76.93457574,0.57092159,76.36365415,0.13539374,76.22826041,8.23008315,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,pCO2_sw,154.7147835,0.5691758,155.2839593,0.0836642,155.3676235,417.6821107,0.7699537,416.912157,0.614398,416.297759,239.209173,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,Lon,0.965823,0.000971,0.966794,0.00309,0.969884,2.900104,0.000963,2.899141,6.60E-05,2.899075,2.027164,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,T_equ,9.63263764,0.002602972,9.635240612,0.015320576,9.650561188,13.04140999,0.05896877,12.98244122,0.0026083,12.97983292,10.72045336,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,DOY,153.7653356,0.0021065,153.7674421,0.0027315,153.7701736,156.7354514,0.0026852,156.7327662,,,155.2572779,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,P_equilib,1023.007,0.042,1023.049,0.015,1023.064,1034.395,0.156,1034.239,0.242,1033.997,1029.333,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,Date/Time,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,P_atm,1019.440918,0.01709,1019.458008,0.110962,1019.56897,1030.766602,0.071045,1030.695557,0.045411,1030.650146,1025.912008,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,_pCO2,-246.8314828,0.6299581,-246.2015247,0.0244871,-246.1770376,16.0268661,0.74643181,15.28043429,0.77821126,14.50222303,-161.232381,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,WOCE QC flag,2,1,3,1,4,4,1,3,1,2,2.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,xCO2_equ,155.751344,0.3239329,156.0752769,0.0413297,156.1166066,420.5864975,0.2812877,420.3052098,1.1694678,419.135742,240.3374105,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,Lat,51.519161,0.000162,51.519323,0.000582,51.519905,53.531655,4.00E-06,53.531651,5.00E-06,53.531646,52.489901,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,xCO2_atm,398.5855151,0.0239937,398.6095088,0.0970329,398.7065417,407.4399331,1.085006,406.3549271,0.8434692,405.5114579,400.5007517,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,S_sea,0.24594836,1.024283,1.27023136,0.510883,1.78111436,34.94146436,0.00125,34.94021436,0.003766,34.93644836,34.00461661,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,T_sea,9.43250303,0.004656541,9.437159571,0.000405047,9.437564618,16.63499433,0.02174413,16.6132502,3.78956038,12.82368982,10.59732031,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,fCO2_sw,154.1313626,0.5650388,154.6964014,0.085218,154.7816194,416.0476959,0.765984,415.2817119,0.6112306,414.6704813,238.2827869,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,xH2O_equ,2.913654,0.009838,2.923492,0.029794,2.953286,4.672248,0.054708,4.61754,0.044702,4.572838,3.564794,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,pCO2_atm,396.1542539,0.0532305,396.2074844,0.0309786,396.238463,408.5019774,0.0323347,408.4696427,0.0039698,408.4656729,400.4415539,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,fCO2_atm,394.658416,0.0426003,394.7010163,0.0331196,394.7341359,406.95337,0.0322889,406.9210811,0.0039585,406.9171226,398.892762,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND0813/,CEND_08_13.csv,_fCO2,-245.9002973,0.6277751,-245.2725222,0.0273587,-245.2451635,15.96411856,0.74347538,15.22064318,0.77513836,14.44550482,-160.6099747,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,pCO2_sw,301.1774406,1.5785851,302.7560257,0.2755118,303.0315375,585.1947974,175.4744092,409.7203882,8.0395302,401.680858,349.5085328,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,Lon,1.000178,2.90E-05,1.000207,0.012282,1.012489,2.471886,7.00E-05,2.471816,0.003544,2.468272,2.030108,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,T_equ,10.76146744,2.88E-05,10.76149624,0.01281626,10.7743125,14.87463516,0.04101204,14.83362312,0.03596408,14.79765904,11.98081489,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,DOY,149.5166551,0.0021759,149.518831,0.0020486,149.5208796,151.1035185,0.0021296,151.1013889,,,150.2906553,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,P_equilib,1014.007,0.128,1014.135,0.014,1014.149,1016.979,0.043,1016.936,0.071,1016.865,1015.675,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,Date/Time,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,P_atm,1013.62323,0.045532,1013.668762,0.028321,1013.697083,1016.168152,0.022827,1016.145325,0.173462,1015.971863,1015.137766,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,QC Comments,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,_pCO2,-90.98399997,1.59150999,-89.39248998,2.98105812,-86.41143186,192.1619574,173.0636469,19.09831055,7.69081609,11.40749446,-46.74701768,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,EXPOCODE,,,,,,inf,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,WOCE QC flag,2,1,3,1,4,4,1,3,1,2,2.2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,xCO2_equ,307.9639778,1.8187991,309.7827769,0.1019987,309.8847756,601.6568671,182.2572941,419.399573,9.060041,410.339532,356.7728343,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,Lat,51.523416,0.000867,51.524283,0.000847,51.52513,53.022797,0.010749,53.012048,0.010801,53.001247,52.147062,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,xCO2_atm,392.7608223,0.0317969,392.7926192,0.0730328,392.865652,436.6320431,2.2069246,434.4251185,0.1242146,434.3009039,400.9896222,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,S_sea,0.301065879,0.412667,0.713732879,0.8994,1.613132879,35.18598288,0.005584,35.18039888,0.057,35.12339888,34.3094951,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,T_sea,10.57295446,0.02657483,10.59952929,0.00162018,10.60114947,14.65894113,0.04160832,14.61733281,0.05056909,14.56676372,11.77773877,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,fCO2_sw,300.0301526,1.5729204,301.603073,0.2892165,301.8922895,582.9598327,174.7957831,408.1640496,8.0084775,400.1555721,348.1910899,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,Sub-flag,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,xH2O_equ,0.289667,0.00031,0.289977,0.017856,0.307833,3.131434,0.1859,2.945534,0.035632,2.909902,1.236932,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,pCO2_atm,388.2899012,4.18E-05,388.289943,0.0033055,388.2932485,430.0391666,0.0276945,430.0114721,0.0046442,430.0068279,396.2555504,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,fCO2_atm,386.8164791,0.001358,386.8178371,0.00297,386.8208071,428.4688445,0.0266496,428.4421949,0.0048669,428.437328,394.7611279,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND08x12/,CEND_08x_12.csv,_fCO2,-90.63726956,1.58534142,-89.05192814,2.96549132,-86.08643682,191.427733,172.402006,19.02572698,7.65998685,11.36574013,-46.57003799,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND1013/,CEND_10_13.csv,pCO2_sw,220.985387,1.353121,222.338508,1.7222467,224.0607547,442.2004198,0.320856,441.8795638,0.2663036,441.6132602,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/CEND/CEND1013/,CEND_10_13.csv,Lon,-1.317219,0.000665,-1.316554,0.000291,-1.316263,1.909563,7.00E-06,1.909556,8.60E-05,1.90947,,0
